Frequency (Hz)	Level (dB)
1124.023438	-56.722645
1125.000000	-58.171295
1125.976562	-58.059238
1126.953125	-59.719440
1127.929688	-59.422787
1128.906250	-58.396397
1129.882812	-59.687065
1130.859375	-60.113636
1131.835938	-60.067680
1132.812500	-61.211266
1133.789062	-61.703232
1134.765625	-62.422199
1135.742188	-61.444962
1136.718750	-61.794910
1137.695312	-62.394306
1138.671875	-63.885498
1139.648438	-64.258125
1140.625000	-63.340702
1141.601562	-63.719353
1142.578125	-64.281693
1143.554688	-64.399887
1144.531250	-64.808861
1145.507812	-63.617565
1146.484375	-63.054409
1147.460938	-63.539021
1148.437500	-63.967049
1149.414062	-65.493980
1150.390625	-66.039597
1151.367188	-65.961212
1152.343750	-66.594620
1153.320312	-65.599815
1154.296875	-66.076591
1155.273438	-66.583359
1156.250000	-66.702003
1157.226562	-67.141617
1158.203125	-68.371780
1159.179688	-66.572716
1160.156250	-66.901924
1161.132812	-67.510689
1162.109375	-67.287636
1163.085938	-67.757164
1164.062500	-68.071907
1165.039062	-67.852798
1166.015625	-67.942055
1166.992188	-68.221313
1167.968750	-67.327927
1168.945312	-68.782364
1169.921875	-67.721977
1170.898438	-67.694221
1171.875000	-67.493286
1172.851562	-68.249023
1173.828125	-68.776421
1174.804688	-68.919884
1175.781250	-68.527634
1176.757812	-68.311455
1177.734375	-69.241913
1178.710938	-69.442268
1179.687500	-68.384727
1180.664062	-69.691475
1181.640625	-68.358543
1182.617188	-67.979362
1183.593750	-69.043922
1184.570312	-69.944916
1185.546875	-69.288177
1186.523438	-69.485321
1187.500000	-68.124680
1188.476562	-70.182655
1189.453125	-68.527519
1190.429688	-68.996376
1191.406250	-69.269562
1192.382812	-71.029305
1193.359375	-70.897675
1194.335938	-70.168945
1195.312500	-70.441910
1196.289062	-69.924751
1197.265625	-71.045517
1198.242188	-69.588676
1199.218750	-70.932396
1200.195312	-70.632713
1201.171875	-71.209618
1202.148438	-69.961647
1203.125000	-69.508011
1204.101562	-70.978401
1205.078125	-69.433296
1206.054688	-70.785774
1207.031250	-69.641800
1208.007812	-69.698654
1208.984375	-69.662247
1209.960938	-71.564629
1210.937500	-71.602913
1211.914062	-69.708313
1212.890625	-70.574532
1213.867188	-70.787849
